density,samp_size,seed,num_nodes,num_intervs,graph_family,method,metric_type,precision,recall,fscore,ari,runtime_sec,score
0.2,10,3,200,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.318450787999609,
0.2,100,3,200,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.2357687309995526,
0.2,1000,3,200,5,er,RePaRe,partition,1.0,1.0,1.0,-0.0070980072722144,0.1163229150042752,
0.2,10000,3,200,5,er,RePaRe,partition,0.4,0.3333333333333333,0.3636363636363636,0.0392445587358982,24.816937789000804,
0.2,100000,3,200,5,er,RePaRe,partition,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.087248167282144,744.5038847929973,
0.2,10,4,200,5,er,RePaRe,partition,1.0,1.0,1.0,0.0050975878508853,0.2311687010005698,
0.2,100,4,200,5,er,RePaRe,partition,1.0,1.0,1.0,-0.0070652015611239,0.1517377619966282,
0.2,1000,4,200,5,er,RePaRe,partition,0.4285714285714285,0.6,0.5,0.293887770111827,2.802761984996323,
0.2,10000,4,200,5,er,RePaRe,partition,0.5,0.4230769230769231,0.4583333333333333,0.4047659551610068,387.57933883700025,
0.2,100000,4,200,5,er,RePaRe,partition,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.3231568476870045,1758.2489781179977,
0.2,10,5,200,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.2029272669969941,
0.2,100,5,200,5,er,RePaRe,partition,1.0,1.0,1.0,0.0008188272809225,0.3064938759998767,
0.2,1000,5,200,5,er,RePaRe,partition,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.004275005954808,1.4817599369998788,
0.2,10000,5,200,5,er,RePaRe,partition,0.8888888888888888,0.6666666666666666,0.761904761904762,0.0059029658684603,73.30738007299806,
0.2,100000,5,200,5,er,RePaRe,partition,0.5555555555555556,1.0,0.7142857142857143,0.2421009134819318,817.5051617689969,
0.2,10,6,200,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.215761649000342,
0.2,100,6,200,5,er,RePaRe,partition,1.0,1.0,1.0,1.0207232334470589e-05,0.2248580390005372,
0.2,1000,6,200,5,er,RePaRe,partition,0.8,0.6666666666666666,0.7272727272727272,-0.0060962221889778,1.26341768400016,
0.2,10000,6,200,5,er,RePaRe,partition,0.8,1.0,0.888888888888889,-0.0177780871543171,50.67903084399586,
0.2,100000,6,200,5,er,RePaRe,partition,0.7272727272727273,1.0,0.8421052631578948,-0.0219953557822257,718.143279240001,
0.2,10,7,200,5,er,RePaRe,partition,1.0,1.0,1.0,-0.0067782754568523,0.1152448029970401,
0.2,100,7,200,5,er,RePaRe,partition,1.0,1.0,1.0,-0.0067782754568523,0.2248492900034762,
0.2,1000,7,200,5,er,RePaRe,partition,1.0,0.75,0.8571428571428571,0.03433053949018,0.7095444649967249,
0.2,10000,7,200,5,er,RePaRe,partition,0.5,0.6666666666666666,0.5714285714285715,0.040660211983595,13.459468559995004,
0.2,100000,7,200,5,er,RePaRe,partition,0.75,0.75,0.75,0.1135973174289946,214.344783939996,
0.2,10,8,200,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.199621430998377,
0.2,100,8,200,5,er,RePaRe,partition,1.0,0.8,0.888888888888889,0.0005639558407709,0.2386614240022027,
0.2,1000,8,200,5,er,RePaRe,partition,0.8333333333333334,1.0,0.9090909090909092,0.0014894754102722,2.5781041480004205,
